Gene	IM-day2	Day2-day4	Day4-day8
AT1G75120	0	0	-1.96207
AT1G75250	0	0	2.49565
AT1G75300	0	0	4.3282
AT1G75520	0	0	-1.8869
AT1G75640	0	0	-1.873925
AT1G75730	0	0	1.92706
AT1G75750	0	0	14.41363
AT1G75790	0	0	12.3136
AT1G75820	0	0	-2.22411333333333
AT1G75890	0	0	2.22519
AT1G76110	0	0	-2.26733666666667
AT1G76310	0	0	-2.16438
AT1G76410	0	0	3.39172
AT1G76490	0	0	1.8639
AT1G76540	0	0	-1.91821
AT1G76740	0	0	-1.81403
AT1G76930	0	0	2.28494
AT1G77138	0	0	-1.80415
AT1G77520	0	0	2.25915
AT1G77680	0	0	2.09462
AT1G77720	0	0	-1.88465
AT1G77760	0	0	3.26448
AT1G77890	0	0	2.10963
AT1G78080	0	0	1.93492
AT1G78090	0	0	2.90495
AT1G78265	0	0	-1.83384
AT1G78390	0	0	6.57586
AT1G78430	0	0	-2.07192
AT1G78770	0	0	-2.03356
AT1G78960	0	0	2.07142
AT1G79100	0	0	-2.00468
AT1G79180	0	0	3.64670333333333
AT1G79270	0	0	5.03817
AT1G79310	0	0	3.62043
AT1G79460	0	0	-2.04159
AT1G79640	0	0	-1.80411
AT1G79890	0	0	-1.85236
AT1G80100	0	0	-5.73982
AT1G80120	0	0	3.30046
AT1G80160	0	0	1.94257
AT1G80200	0	0	-2.12045
AT1G80310	0	0	2.44094
AT1G80320	0	0	2.21571
AT1G80370	0	0	-2.7018
AT1G80690	0	0	-1.90109
AT1G80745	0	0	-1.84636
AT1G80830	0	0	-1.86081
AT2G01590	0	0	1.89994
AT2G01810	0	0	9.13608
AT2G01850	0	0	2.02121
AT2G01905	0	0	-3.43797
AT2G01930	0	0	-2.20507
AT2G02020	0	0	-2.79478
AT2G02240	0	0	1.81737
AT2G02250	0	0	5.79899
AT2G02450	0	0	1.901385
AT2G02710	0	0	2.50775
AT2G02850	0	0	2.00522
AT2G03280	0	0	-1.95664
AT2G03850	0	0	10.37724
AT2G03870	0	0	-1.8356
AT2G04080	0	0	1.8135
AT2G04160	0	0	1.9274
AT2G04190	0	0	4.74405
AT2G04780	0	0	-2.31606
AT2G05160	0	0	-1.82295
AT2G05330	0	0	-2.71277
AT2G05540	0	0	7.12993
AT2G05730	0	0	-3.20899
AT2G05910	0	0	6.87337
AT2G06050	0	0	1.87847
AT2G06500	0	0	6.32462
AT2G07170	0	0	-2.22985
AT2G07674	0	0	-1.99193
AT2G07675	0	0	-2.1016
AT2G07722	0	0	-2.06684
AT2G07768	0	0	-1.83385
AT2G11280	0	0	8.34159
AT2G11810	0	0	-3.9617
AT2G13360	0	0	2.13985
AT2G13680	0	0	-2.14716
AT2G13790	0	0	1.99248
AT2G14050	0	0	-2.24959
AT2G14210	0	0	-2.94367333333333
AT2G14247	0	0	-2.96163
AT2G14378	0	0	3.00597
AT2G14635	0	0	-3.7525
AT2G14670	0	0	2.65988
AT2G14960	0	0	8.18027
AT2G15310	0	0	-1.91896
AT2G15555	0	0	2.52507
AT2G15580	0	0	1.81253
AT2G15780	0	0	43.38002
AT2G15890	0	0	2.55643
AT2G15960	0	0	3.75577
AT2G16210	0	0	3.711715
AT2G16270	0	0	-2.3942
AT2G16367	0	0	1.98416
AT2G16385	0	0	-3.5786
AT2G16580	0	0	-2.78287
AT2G16630	0	0	2.49191
AT2G16660	0	0	3.51988
AT2G16740	0	0	-3.19112
AT2G16780	0	0	-1.84667
AT2G16900	0	0	2.23063
AT2G16910	0	0	11.4911866666667
AT2G17300	0	0	2.74425
AT2G17430	0	0	2.35106
AT2G17730	0	0	1.83791
AT2G17770	0	0	-2.62974666666667
AT2G17840	0	0	4.95397
AT2G18196	0	0	-3.42402
AT2G18328	0	0	-7.25683
AT2G18720	0	0	2.54996
AT2G19030	0	0	-3.12249
AT2G19090	0	0	-1.92454
AT2G19460	0	0	3.85509
AT2G19930	0	0	-2.24827
AT2G20100	0	0	-1.92791
AT2G20110	0	0	-1.88932
AT2G20500	0	0	-3.32251
AT2G20550	0	0	-1.98946
AT2G20590	0	0	-2.910245
AT2G20610	0	0	2.311815
AT2G20630	0	0	3.392545
AT2G20640	0	0	-2.12581
AT2G20670	0	0	4.3096
AT2G20825	0	0	5.62443
AT2G20870	0	0	47.31393
AT2G21060	0	0	-2.07427
AT2G21080	0	0	-1.89803
AT2G21100	0	0	12.35943
AT2G21140	0	0	4.72581
AT2G21180	0	0	2.22581
AT2G21235	0	0	2.21714
AT2G21300	0	0	-1.89143
AT2G21540	0	0	2.51566
AT2G21730	0	0	-2.29313
AT2G21770	0	0	-2.02796
AT2G21800	0	0	-1.93797
AT2G21820	0	0	3.99213
AT2G21840	0	0	2.80833
AT2G21880	0	0	3.67224
AT2G21890	0	0	-2.10264
AT2G22140	0	0	-1.93299
AT2G22190	0	0	1.88371
AT2G22260	0	0	-1.90724
AT2G22320	0	0	7.02721
AT2G22330	0	0	11.24943
AT2G22460	0	0	-1.96633
AT2G22470	0	0	7.09233
AT2G22610	0	0	-1.86516
AT2G22821	0	0	-1.8789
AT2G22990	0	0	2.06882
AT2G23110	0	0	11.81794
AT2G23180	0	0	1.85348
AT2G23530	0	0	-2.61709
AT2G23600	0	0	-2.577
AT2G23620	0	0	1.94146
AT2G24130	0	0	7.0605
AT2G24240	0	0	2.48157
AT2G24260	0	0	2.11675666666667
AT2G24310	0	0	-2.22163
AT2G24610	0	0	2.73366
AT2G24650	0	0	-1.81959
AT2G24680	0	0	-1.9712
AT2G24700	0	0	-2.37119
AT2G24762	0	0	-2.30406
AT2G24800	0	0	15.49739
AT2G25120	0	0	-3.41379
AT2G25370	0	0	7.37651
AT2G25450	0	0	30.06414
AT2G25470	0	0	5.90781
AT2G25530	0	0	-1.82351
AT2G25680	0	0	-2.01514
AT2G25780	0	0	2.65629
AT2G25810	0	0	5.4524
AT2G25880	0	0	-1.90013
AT2G26040	0	0	-2.44382
AT2G26120	0	0	2.2711
AT2G26180	0	0	-2.17223
AT2G26480	0	0	-5.04054
AT2G26520	0	0	-3.70661
AT2G26580	0	0	-2.89745
AT2G26690	0	0	2.7359
AT2G26695	0	0	-5.23824
AT2G26710	0	0	-2.5985
AT2G26760	0	0	-2.05712
AT2G26980	0	0	2.8790875
AT2G27035	0	0	6.14032
AT2G27080	0	0	5.69302
AT2G27250	0	0	-3.49065
AT2G27270	0	0	4.6848
AT2G27990	0	0	-1.82686
AT2G28040	0	0	-2.52788
AT2G28085	0	0	2.20112
AT2G28120	0	0	5.80914
AT2G28220	0	0	-1.97341
AT2G28250	0	0	-2.03109333333333
AT2G28260	0	0	3.69981
AT2G28620	0	0	-1.80066
AT2G28650	0	0	4.19886
AT2G28700	0	0	-1.93025
AT2G28710	0	0	3.33673
AT2G28960	0	0	3.54264
AT2G29125	0	0	-2.18511
AT2G29440	0	0	18.56666
AT2G29710	0	0	2.48581
AT2G29890	0	0	-3.0458
AT2G29940	0	0	32.39275
AT2G29995	0	0	2.34528
AT2G30130	0	0	9.73543666666667
AT2G30395	0	0	2.27505
AT2G30400	0	0	4.58539
AT2G30520	0	0	2.299
AT2G30540	0	0	-1.93553
AT2G30600	0	0	2.00299
AT2G30830	0	0	5.02944
AT2G30840	0	0	3.96957
AT2G30860	0	0	2.45682
AT2G30890	0	0	-1.91911
AT2G30900	0	0	-1.83424
AT2G30930	0	0	2.41173
AT2G30940	0	0	2.97091
AT2G31035	0	0	11.0547
AT2G31083	0	0	4.39348
AT2G31180	0	0	7.54036
AT2G31215	0	0	6.78225
AT2G31570	0	0	2.20932
AT2G31730	0	0	-1.98519666666667
AT2G31980	0	0	2.54477
AT2G32240	0	0	2.21394
AT2G32350	0	0	3.92142
AT2G32370	0	0	-2.64429
AT2G32430	0	0	2.25144
AT2G32620	0	0	4.36509
AT2G32770	0	0	-1.90206
AT2G32940	0	0	-1.99434
AT2G33050	0	0	-2.19482
AT2G33060	0	0	-2.37586
AT2G33150	0	0	2.19432
AT2G33240	0	0	-2.99716
AT2G33310	0	0	-1.96454666666667
AT2G33385	0	0	4.34403
AT2G33550	0	0	-2.080025
AT2G33560	0	0	-1.94754
AT2G33850	0	0	-3.45456
AT2G33860	0	0	-2.02022666666667
AT2G34030	0	0	3.59303
AT2G34070	0	0	2.01969
AT2G34080	0	0	2.58881
AT2G34180	0	0	8.80184
AT2G34340	0	0	3.13531
AT2G34790	0	0	2.37654
AT2G34820	0	0	2.95763
AT2G35140	0	0	-2.14757
AT2G35600	0	0	-2.08784333333333
AT2G35640	0	0	-2.09086
AT2G35940	0	0	2.27018333333333
AT2G35950	0	0	2.24749
AT2G36090	0	0	2.31853
AT2G36210	0	0	-3.43863
AT2G36430	0	0	3.25347
AT2G36590	0	0	10.17944
AT2G36630	0	0	5.00739
AT2G36640	0	0	51.70428
AT2G36650	0	0	1.99415
AT2G36780	0	0	7.82157
AT2G36985	0	0	-2.33334
AT2G37030	0	0	2.12137
AT2G37040	0	0	2.87792
AT2G37050	0	0	-1.82271
AT2G37420	0	0	-1.81841
AT2G37555	0	0	-1.85521
AT2G37870	0	0	9.56155
AT2G37880	0	0	-2.66469
AT2G37900	0	0	2.20352
AT2G38110	0	0	7.68833
AT2G38120	0	0	-2.00264
AT2G38160	0	0	-4.83079
AT2G38170	0	0	1.95223
AT2G38210	0	0	1.81569
AT2G38230	0	0	2.75093
AT2G38255	0	0	1.97835
AT2G38380	0	0	55.26822
AT2G38490	0	0	6.438535
AT2G38620	0	0	-1.96835333333333
AT2G38760	0	0	2.14691
AT2G38810	0	0	-2.39192
AT2G38870	0	0	4.34
AT2G39310	0	0	4.3423
AT2G39330	0	0	7.13774
AT2G39410	0	0	3.65045
AT2G39420	0	0	3.87183
AT2G39570	0	0	1.8895
AT2G39620	0	0	-1.8732
AT2G39690	0	0	6.70931
AT2G39880	0	0	-1.96193
AT2G39980	0	0	4.68643
AT2G40010	0	0	23.02777
AT2G40160	0	0	2.17734
AT2G40350	0	0	5.30021666666667
AT2G40390	0	0	4.47489
AT2G40520	0	0	2.17955
AT2G40670	0	0	2.60479
AT2G40880	0	0	2.5063
AT2G40925	0	0	4.43411
AT2G41050	0	0	-2.57786
AT2G41060	0	0	1.82547
AT2G41190	0	0	3.11633
AT2G41280	0	0	11.41813
AT2G41310	0	0	-1.83911
AT2G41480	0	0	4.02624
AT2G41690	0	0	2.8759
AT2G41780	0	0	2.09311
AT2G41800	0	0	8.26437
AT2G41830	0	0	2.3771
AT2G42110	0	0	-2.17434
AT2G42180	0	0	7.12391
AT2G42260	0	0	-2.04639
AT2G42280	0	0	2.34213
AT2G42290	0	0	-2.04828
AT2G42430	0	0	7.61655333333333
AT2G42560	0	0	15.42828
AT2G42830	0	0	2.55496
AT2G42900	0	0	2.19479
AT2G43018	0	0	2.89995
AT2G43020	0	0	2.39618
AT2G43320	0	0	-1.83081
AT2G43470	0	0	-1.81454
AT2G43520	0	0	2.17314
AT2G43530	0	0	3.83929
AT2G43535	0	0	4.47177
AT2G43690	0	0	-1.82801
AT2G44380	0	0	2.70182
AT2G44460	0	0	12.49182
AT2G44640	0	0	-1.80468
AT2G44745	0	0	-2.46824666666667
AT2G44810	0	0	18.0868
AT2G44880	0	0	-1.87006
AT2G44980	0	0	-2.50973
AT2G44990	0	0	5.37703
AT2G45070	0	0	-2.22646
AT2G45080	0	0	-2.13458
AT2G45170	0	0	2.17902
AT2G45360	0	0	3.34811
AT2G45490	0	0	-1.90893666666667
AT2G45580	0	0	11.36135
AT2G45850	0	0	-2.05189666666667
AT2G46210	0	0	-1.91142
AT2G46220	0	0	1.90233
AT2G46270	0	0	1.92913
AT2G46410	0	0	-2.57174666666667
AT2G46510	0	0	2.18385666666667
AT2G46570	0	0	-2.01122
AT2G46640	0	0	2.02407
AT2G46670	0	0	1.8447
AT2G46690	0	0	4.59598
AT2G46740	0	0	2.60784
AT2G46970	0	0	2.18975666666667
AT2G46980	0	0	-2.32893
AT2G46990	0	0	-1.89045
AT2G47200	0	0	7.56495
AT2G47230	0	0	-2.04874
AT2G47260	0	0	2.26278
AT2G47300	0	0	-1.85544
AT2G47550	0	0	26.45908
AT2G47720	0	0	-2.38623
AT2G47770	0	0	58.92957
AT2G47800	0	0	2.06759
AT2G47860	0	0	-1.97647
AT2G47920	0	0	-1.86688
AT2G47950	0	0	8.59574
AT2G48020	0	0	2.49236
AT2G48040	0	0	1.83364
AT3G01015	0	0	-1.85011
AT3G01070	0	0	-2.55855
AT3G01142	0	0	-1.88082
AT3G01202	0	0	-2.49108
AT3G01220	0	0	-2.20108333333333
AT3G01330	0	0	-1.99472333333333
AT3G01350	0	0	-2.26645
AT3G01710	0	0	-1.80896
AT3G01750	0	0	3.22326
AT3G01860	0	0	1.82464
AT3G02000	0	0	-3.33229
AT3G02120	0	0	-2.00213
AT3G02140	0	0	2.55386
AT3G02242	0	0	3.54943
AT3G02380	0	0	-2.20333666666667
AT3G02410	0	0	-1.93111
AT3G02550	0	0	-2.176495
AT3G02640	0	0	-1.91736
AT3G02810	0	0	4.55174
AT3G03341	0	0	3.96401
AT3G03370	0	0	-2.02018
AT3G03530	0	0	5.1788
AT3G03590	0	0	-1.81326
AT3G03780	0	0	2.0851
AT3G03990	0	0	2.14491
AT3G04320	0	0	31.2213
AT3G04380	0	0	-1.85089
AT3G04800	0	0	-1.86313
AT3G04850	0	0	-1.92387333333333
AT3G04854	0	0	-2.64878
AT3G04860	0	0	-1.97217
AT3G05165	0	0	2.70209
AT3G05240	0	0	-1.82466
AT3G05320	0	0	3.1652
AT3G05330	0	0	-1.89403
AT3G05390	0	0	9.16695
AT3G05400	0	0	3.76459
AT3G05470	0	0	-1.8572
AT3G05630	0	0	1.87062
AT3G05720	0	0	-1.92448
AT3G05770	0	0	3.83352
AT3G05820	0	0	-2.51596
AT3G05880	0	0	1.88973
AT3G06030	0	0	-1.97806333333333
AT3G06035	0	0	2.01386
AT3G06100	0	0	3.80402
AT3G06145	0	0	-2.27981
AT3G06370	0	0	-3.30095
AT3G06630	0	0	-2.73307
AT3G06640	0	0	-3.429285
AT3G07040	0	0	2.16837
AT3G07340	0	0	2.41984666666667
AT3G07390	0	0	1.84001
AT3G07450	0	0	24.51763
AT3G07470	0	0	2.30412
AT3G07510	0	0	-1.86921
AT3G07580	0	0	-2.0066
AT3G07610	0	0	-1.91991
AT3G07700	0	0	2.14903
AT3G07870	0	0	2.11773
AT3G07960	0	0	-1.92904
AT3G07970	0	0	7.6088
AT3G08560	0	0	-1.92681
AT3G08580	0	0	-1.93168
AT3G08840	0	0	-1.85814
AT3G08860	0	0	3.68709
AT3G09080	0	0	-2.04552
AT3G09130	0	0	2.36595
AT3G09150	0	0	1.82626
AT3G09260	0	0	2.80756
AT3G09390	0	0	2.52812
AT3G09430	0	0	-1.92711
AT3G09440	0	0	2.43154
AT3G09940	0	0	10.90307
AT3G10120	0	0	2.17812
AT3G10200	0	0	-2.31368
AT3G10260	0	0	2.46618
AT3G10310	0	0	-1.8756
AT3G10340	0	0	8.90495
AT3G10470	0	0	1.96593
AT3G10720	0	0	2.27889
AT3G10780	0	0	2.9825
AT3G10870	0	0	3.01258
AT3G10960	0	0	2.07589
AT3G11010	0	0	17.83569
AT3G11050	0	0	-1.98792
AT3G11170	0	0	5.18811
AT3G11230	0	0	-1.87305
AT3G11280	0	0	1.88061
AT3G11480	0	0	36.0271
AT3G11520	0	0	-2.08762
AT3G11570	0	0	6.27382
AT3G11640	0	0	-2.46882
AT3G11930	0	0	10.95998
AT3G12060	0	0	-2.01108
AT3G12090	0	0	-1.88146
AT3G12145	0	0	2.1794
AT3G12530	0	0	-1.889595
AT3G12630	0	0	1.86474
AT3G12710	0	0	1.96873
AT3G12730	0	0	-2.40064666666667
AT3G12820	0	0	-1.80219
AT3G12830	0	0	-3.90232
AT3G12870	0	0	-1.95779
AT3G12970	0	0	-3.27462
AT3G12981	0	0	-1.97122
AT3G13000	0	0	-2.34631333333333
AT3G13020	0	0	-1.98218
AT3G13030	0	0	-1.83479
AT3G13170	0	0	-2.52407
AT3G13220	0	0	7.37639
AT3G13437	0	0	-3.89285
AT3G13450	0	0	2.03423
AT3G13520	0	0	2.02645
AT3G13660	0	0	1.94866
AT3G13662	0	0	2.40553
AT3G13760	0	0	-2.14889
AT3G13784	0	0	2.64071
AT3G13890	0	0	4.31241
AT3G14067	0	0	1.83866
AT3G14140	0	0	-2.37686
AT3G14190	0	0	-2.19057
AT3G14280	0	0	6.3131
AT3G14340	0	0	2.75441
AT3G14370	0	0	-3.10877
AT3G14460	0	0	-2.9434
AT3G14680	0	0	3.4226
AT3G14690	0	0	1.86243
AT3G14850	0	0	2.14237
AT3G14890	0	0	-2.05842
AT3G15353	0	0	-2.44448
AT3G15355	0	0	1.84062
AT3G15360	0	0	2.43993
AT3G15370	0	0	4.30195
AT3G15440	0	0	4.39536
AT3G15450	0	0	1.892
AT3G15550	0	0	-1.83501
AT3G15605	0	0	-1.83371
AT3G15840	0	0	1.97021
AT3G15930	0	0	-1.83377
AT3G15950	0	0	1.92771
AT3G16020	0	0	-1.88239
AT3G16120	0	0	2.34878
AT3G16240	0	0	1.9334
AT3G16330	0	0	2.70158
AT3G16390	0	0	2.3162
AT3G16430	0	0	3.58003
AT3G16440	0	0	4.52705
AT3G16560	0	0	2.31119
AT3G16770	0	0	-1.93462666666667
AT3G16851	0	0	6.75679
AT3G17180	0	0	2.01765
AT3G17280	0	0	-1.98242
AT3G17330	0	0	-2.59904
AT3G17360	0	0	-1.90043
AT3G17675	0	0	15.06775
AT3G17810	0	0	2.18921
AT3G17860	0	0	1.89715
AT3G17980	0	0	2.14664
AT3G18485	0	0	3.3319
AT3G18590	0	0	-1.91338
AT3G18715	0	0	-1.90068
AT3G18730	0	0	-2.09841
AT3G18750	0	0	-2.15110666666667
AT3G18880	0	0	-2.16526
AT3G18960	0	0	-2.21694
AT3G19050	0	0	-1.87876
AT3G19184	0	0	-4.59976
AT3G19200	0	0	1.82309
AT3G19210	0	0	-2.17346
AT3G19270	0	0	2.44115
AT3G19300	0	0	-1.88217
AT3G19390	0	0	4.4686
AT3G19550	0	0	-6.72757
AT3G19595	0	0	2.20279
AT3G19920	0	0	13.57919
AT3G19970	0	0	2.36141
AT3G20150	0	0	-2.06491
AT3G20160	0	0	-4.98753
AT3G20190	0	0	4.39438
AT3G20270	0	0	1.82439
AT3G20300	0	0	5.2644
AT3G20340	0	0	5.27271
AT3G20370	0	0	4.47314
AT3G20460	0	0	-2.07143
AT3G20470	0	0	2.15776
AT3G20475	0	0	-2.08787
AT3G20500	0	0	1.83413
AT3G20530	0	0	4.53514
AT3G20750	0	0	7.093345
AT3G21270	0	0	-1.80386
AT3G21600	0	0	-2.67077
AT3G21660	0	0	2.59584
AT3G21720	0	0	3.72739
AT3G21790	0	0	4.78709
AT3G21830	0	0	2.04562
AT3G21860	0	0	2.99854
AT3G22104	0	0	1.92336
AT3G22240	0	0	2.98895
AT3G22275	0	0	37.75245
AT3G22460	0	0	3.31681
AT3G22510	0	0	3.97106
AT3G22640	0	0	20.28076
AT3G22770	0	0	4.75231
AT3G22800	0	0	13.09008
AT3G22900	0	0	-1.90041
AT3G23210	0	0	-1.81193
AT3G23430	0	0	-4.615
AT3G23480	0	0	2.85998
AT3G23560	0	0	1.85841
AT3G23670	0	0	-2.431955
AT3G23810	0	0	4.36388
AT3G23820	0	0	1.85436
AT3G23840	0	0	3.66936
AT3G23890	0	0	-2.00549
AT3G23920	0	0	1.92841
AT3G24180	0	0	1.97353
AT3G24225	0	0	-3.78809
AT3G24300	0	0	-1.92132
AT3G24330	0	0	12.45095
AT3G24332	0	0	-3.46263
AT3G24340	0	0	-2.53027
AT3G25100	0	0	-1.82495
AT3G25260	0	0	12.0186
AT3G25280	0	0	2.12681
AT3G25560	0	0	-1.83224
AT3G25670	0	0	-2.93748
AT3G25710	0	0	-2.75313333333333
AT3G25717	0	0	-2.82846
AT3G25980	0	0	-1.85066
AT3G26360	0	0	-3.16891
AT3G26510	0	0	2.68714
AT3G27025	0	0	2.82452
AT3G27070	0	0	2.99064
AT3G27120	0	0	-1.92597
AT3G27130	0	0	-2.42074
AT3G27330	0	0	-2.08235
AT3G27630	0	0	4.2888
AT3G27730	0	0	-2.26723
AT3G27809	0	0	5.367
AT3G27810	0	0	8.36777
AT3G27880	0	0	1.98758
AT3G27960	0	0	3.07599
AT3G27970	0	0	5.95243
AT3G28007	0	0	53.7362
AT3G28100	0	0	2.61691
AT3G28180	0	0	3.138
AT3G28370	0	0	-1.90919
AT3G28470	0	0	5.19525
AT3G28770	0	0	-2.45506
AT3G28960	0	0	-2.2231
AT3G29340	0	0	3.505965
AT3G29430	0	0	-3.20965
AT3G29725	0	0	-2.05108
AT3G30214	0	0	2.43107
AT3G30340	0	0	-2.2561
AT3G31051	0	0	-4.11474
AT3G42725	0	0	-2.66189
AT3G42960	0	0	10.38534
AT3G43110	0	0	-2.45889
AT3G43270	0	0	1.90905
AT3G43600	0	0	-2.51988
AT3G43790	0	0	-1.993695
AT3G44050	0	0	-1.87789
AT3G44310	0	0	3.23449
AT3G44400	0	0	3.15009
AT3G44480	0	0	3.25742
AT3G44550	0	0	9.18066
AT3G45130	0	0	10.62201
AT3G45260	0	0	1.92382
AT3G45540	0	0	-3.26447
AT3G45600	0	0	2.24893
AT3G45960	0	0	2.50248
AT3G46070	0	0	9.15237
AT3G46230	0	0	4.8873
AT3G46580	0	0	-2.70943
AT3G46660	0	0	79.27703
AT3G46680	0	0	23.48644
AT3G46730	0	0	1.9872
AT3G47010	0	0	-1.98839
AT3G47040	0	0	-1.84729
AT3G47110	0	0	-1.94083
AT3G47200	0	0	-2.70609
AT3G47210	0	0	-3.16504
AT3G47460	0	0	-2.10981
AT3G47770	0	0	2.6061
AT3G47810	0	0	-1.99624
AT3G47830	0	0	-2.33686
AT3G47870	0	0	-2.145675
AT3G47960	0	0	2.53496
AT3G48058	0	0	-1.89337
AT3G48300	0	0	3.27776
AT3G48320	0	0	4.51498
AT3G48340	0	0	15.59564
AT3G48350	0	0	7.2014
AT3G48360	0	0	10.08264
AT3G48390	0	0	4.66327
AT3G48540	0	0	-1.9358
AT3G48780	0	0	1.94254
AT3G48900	0	0	-2.296055
AT3G48960	0	0	3.38609
AT3G49570	0	0	3.08598
AT3G49580	0	0	3.63072
AT3G49668	0	0	-2.30206
AT3G49940	0	0	2.23781666666667
AT3G50030	0	0	4.49596
AT3G50220	0	0	2.89474
AT3G50310	0	0	2.02811
AT3G50410	0	0	-1.95723666666667
AT3G50440	0	0	13.55224
AT3G50560	0	0	3.63344
AT3G50640	0	0	-4.46349
AT3G50650	0	0	2.13578
AT3G50740	0	0	-2.81472
AT3G50870	0	0	-3.77686333333333
AT3G50900	0	0	3.36245
AT3G51000	0	0	2.02972
AT3G51075	0	0	-3.22056
AT3G51280	0	0	-1.95908
AT3G51450	0	0	3.81204
AT3G51480	0	0	-1.80577
AT3G51540	0	0	3.06614
AT3G51680	0	0	3.16841
AT3G51710	0	0	-1.97266
AT3G51720	0	0	-1.87621
AT3G51740	0	0	-2.11749666666667
AT3G51895	0	0	2.65381
AT3G51930	0	0	-2.15192
AT3G51970	0	0	2.94282
AT3G52055	0	0	3.09945
AT3G52340	0	0	2.10119
AT3G52820	0	0	2.11661
AT3G52941	0	0	-2.21614
AT3G53040	0	0	4.70494
AT3G53160	0	0	3.13611
AT3G53180	0	0	2.67078
AT3G53200	0	0	2.79823
AT3G53294	0	0	5.12478
AT3G53380	0	0	-1.93004
AT3G53450	0	0	-3.00467
AT3G53600	0	0	4.981545
AT3G53960	0	0	2.57186
AT3G54180	0	0	-1.96128
AT3G54260	0	0	-2.05474
AT3G54410	0	0	-1.85667
AT3G54560	0	0	-2.09618
AT3G54630	0	0	-1.97815
AT3G54750	0	0	-2.02708
AT3G54820	0	0	2.12744
AT3G54870	0	0	-2.02704
AT3G55090	0	0	2.95349
AT3G55210	0	0	2.8823
AT3G55290	0	0	3.90702
AT3G55560	0	0	-2.23399
AT3G55580	0	0	-2.2297
AT3G55646	0	0	3.82406
AT3G55720	0	0	3.56495
AT3G56000	0	0	4.57379
AT3G56060	0	0	11.91615
AT3G56070	0	0	-1.85908
AT3G56100	0	0	-1.98460666666667
AT3G56170	0	0	2.53108
AT3G56200	0	0	3.53714
AT3G56660	0	0	-1.80869
AT3G56790	0	0	5.98324
AT3G56891	0	0	7.58171
AT3G57010	0	0	7.37708
AT3G57020	0	0	2.96787
AT3G57060	0	0	-2.38307
AT3G57110	0	0	-2.31713
AT3G57360	0	0	-1.81113
AT3G57540	0	0	1.85238
AT3G57770	0	0	2.25124
AT3G57800	0	0	2.21782
AT3G57860	0	0	-2.24487
AT3G58100	0	0	-2.10051
AT3G58650	0	0	-1.88927
AT3G58770	0	0	-2.49594
AT3G58780	0	0	3.52825666666667
AT3G58810	0	0	-1.82787
AT3G59060	0	0	2.08130666666667
AT3G59210	0	0	2.18915
AT3G59350	0	0	1.90862
AT3G59440	0	0	3.34814
AT3G59530	0	0	2.45406
AT3G59930	0	0	35.73227
AT3G60130	0	0	2.2974
AT3G60140	0	0	367.35272
AT3G60150	0	0	2.5233
AT3G60280	0	0	11.84806
AT3G60330	0	0	-1.97909
AT3G60540	0	0	2.29767
AT3G60580	0	0	1.86863
AT3G60660	0	0	-1.83
AT3G60690	0	0	1.99264
AT3G60700	0	0	8.22149
AT3G60840	0	0	-1.92435
AT3G60870	0	0	-1.92771
AT3G60966	0	0	5.29173
AT3G60972	0	0	4.30118
AT3G61010	0	0	-1.93461
AT3G61118	0	0	-5.34054
AT3G61140	0	0	5.93362
AT3G61160	0	0	-1.87051
AT3G61185	0	0	10.96314
AT3G61210	0	0	-2.31791
AT3G61310	0	0	-1.88564
AT3G61430	0	0	4.07011
AT3G61610	0	0	-1.95084
AT3G61760	0	0	-1.99753
AT3G62060	0	0	-1.94255
AT3G62260	0	0	1.81784
AT3G62320	0	0	1.84659
AT3G62430	0	0	-1.87437
AT3G62460	0	0	2.11378
AT3G62550	0	0	2.18823
AT3G62650	0	0	2.11608
AT3G62760	0	0	4.57714
AT3G62860	0	0	2.70085
AT3G62950	0	0	4.0968
AT3G62960	0	0	-3.08564
AT3G63050	0	0	2.20075
AT3G63060	0	0	2.04517
AT3G63430	0	0	-2.38059
AT3G63440	0	0	-2.96392
AT3G63470	0	0	-2.00523
AT3G63480	0	0	-1.82029
AT4G00150	0	0	-1.88984
AT4G00210	0	0	-2.15241333333333
AT4G00380	0	0	-2.06629
AT4G00430	0	0	3.70614
AT4G00695	0	0	-2.196055
AT4G00730	0	0	-2.20100333333333
AT4G00750	0	0	2.83065
AT4G00780	0	0	-5.64295
AT4G00800	0	0	-2.50043
AT4G00880	0	0	-1.92824
AT4G00905	0	0	-1.98825
AT4G01026	0	0	2.70071
AT4G01240	0	0	-4.01485
AT4G01420	0	0	-3.58918
AT4G01450	0	0	3.44817
AT4G01460	0	0	-1.970115
AT4G01600	0	0	-4.83808
AT4G01730	0	0	-1.95981
AT4G01780	0	0	-1.96911
AT4G01985	0	0	19.36452
AT4G02075	0	0	-2.05241
AT4G02290	0	0	-1.98219
AT4G02800	0	0	-1.96065
AT4G02830	0	0	-2.77416
AT4G03010	0	0	-1.9365
AT4G03100	0	0	-1.82425
AT4G03130	0	0	-2.87081
AT4G03610	0	0	-2.93144
AT4G04020	0	0	5.2462
AT4G04260	0	0	2.3805
AT4G04408	0	0	-2.4798
AT4G04601	0	0	-1.86467
AT4G04710	0	0	-1.84271
AT4G04745	0	0	6.09528
AT4G04810	0	0	4.5936
AT4G04830	0	0	6.92751
AT4G04900	0	0	-3.87032
AT4G04955	0	0	-1.93917
AT4G05100	0	0	4.88283333333333
AT4G05110	0	0	3.38393
